protocol_id,elem_id,segmentation,comments,text,link,subset
prot-1963--fk--25,i-1Cg9b1q8esHJGbyLgbctC,,,"Ang. statligt stöd till jordbrukets rationalisering, m. m.",https://betalab.kb.se/prot-1963--fk--25/prot_1963__fk__25-018.jp2/_view,prot-1963--fk
prot-1963--fk--26,i-1GjaHTZF2S36MapmpxDcZ,,,"dels höja den nuvarande gränsen för barns ålder för åtnjutande av rätt till kvotavdrag inom förvärvsavdraget,",https://betalab.kb.se/prot-1963--fk--26/prot_1963__fk__26-014.jp2/_view,prot-1963--fk
prot-1963--ak--10,i-12gwrMKxvoReEJ8PRyAME,,,"Vad beträffar OECD svarade handelsministern inte på frågan om arbetet för bekämpande av inflationen. Herr Heckscher berörde särskilt kostnadsinflationens problem, och det vore naturligtvis värdefullt att få höra hur regeringen ställt sig till frågan om arbetet inom OECD för bekämpande av kostnadsinflationen. Den saken har mycket stor indirekt betydelse för det handelspolitiska arbetets framgång.",https://betalab.kb.se/prot-1963--ak--10/prot_1963__ak__10-065.jp2/_view,prot-1963--ak
prot-1963-höst-ak--34,i-15feyZ7FUT5Fpg3PtMUra,,,Kammarens ledamöter åtskildes härefter kl. 16.59. In fidem Sune K. Johansson,https://betalab.kb.se/prot-1963-höst-ak--34/prot_1963_höst_ak__34-148.jp2/_view,prot-1963--ak
prot-1963--ak--4,i-18Lzrt41LzN7PbaAGxuW4,,,Tydligen för att våra borgerliga kolleger i riksdagen inte skall bli rädda inför dessa försök till samordnande och planerande verksamhet nämns att det inte är något unikt som sker i Sverige utan att liknande planeringsåtgärder har vidtagits på andra håll i världen. Det heter: »En utblick i världen ger klara anvisningar om att en nations ansträngningar i en alltmer integrerad världsekonomi måste inriktas på samlade och så långt möjligt planerade insatser för att vår levnadsstandard och våra ekonomiska resurser skall kunna vidmakthållas och vidareutvecklas.»,https://betalab.kb.se/prot-1963--ak--4/prot_1963__ak__4-026.jp2/_view,prot-1963--ak
prot-1964--fk--21,i-12oXcRVqNtJhpZTwhAk72,,,Onsdagen den 29 april 1964,https://betalab.kb.se/prot-1964--fk--21/prot_1964__fk__21-077.jp2/_view,prot-1964--fk
prot-1964--fk--28,i-17hofwRwCnw3noXk7VE9V,,,Ang. ändrade grunder för den frivilliga arbetslöshetsförsäkringen,https://betalab.kb.se/prot-1964--fk--28/prot_1964__fk__28-112.jp2/_view,prot-1964--fk
prot-1964-höst-fk--41,i-1BvaUZCKf12insZod527s,,,Ja;,https://betalab.kb.se/prot-1964-höst-fk--41/prot_1964_höst_fk__41-148.jp2/_view,prot-1964--fk
prot-1964--ak--21,i-112WZjUyJ9nRpXGujqHU1J,,,de 150 000 kronor som Kungl. Maj:t har föreslagit.,https://betalab.kb.se/prot-1964--ak--21/prot_1964__ak__21-014.jp2/_view,prot-1964--ak
prot-1964--ak--8,i-138BTo7pwQJs9EwGr1Kcy,,,"nr 25, i anledning av Kungl. Maj:ts proposition angående fortsatt disposition av vissa äldre anslag inom kommunikationsdepartementets =:verksamhetsområde, och",https://betalab.kb.se/prot-1964--ak--8/prot_1964__ak__8-024.jp2/_view,prot-1964--ak
prot-1964--ak--5,i-14iMVu17va3uzLQnHzpgi,,,Svar på frågor ang. förbättring av vissa ungdomars möjligheter till yrkesutbildning,https://betalab.kb.se/prot-1964--ak--5/prot_1964__ak__5-108.jp2/_view,prot-1964--ak
prot-1965--fk--16,i-13EVKojwNkHF9yi7Zq6Uz,,,"Herr Jacobssons inlägg finns det kanske inte så mycket att erinra mot. Det var mycket hovsamt framfört, och differenserna gäller väl mera graden än arten. Inledningsvis framhöll han att bostadsfrågan är en stor och betydelsefull fråga, och det kan jag utan tvekan stryka under — på den punkten är vi helt överens. Han sade något om att folkpartiet har längre gående initiativ, om jag fattade honom rätt, och att dessa hade sin betydelse i sammanhanget men att det inte var riktigt att tala om överbudspolitik. Det har jag kanske litet svårt att förstå. Om man från regeringshåll säger att vi på en tioårsperiod skall bygga 1 000 000 lägenheter, så säger folkpartiet att man skall bygga 1100 000 lägenheter. Jag vet faktiskt inte om detta i sak har någon större betydelse; men det är ju möjligt att det ger en viss trivselkänsla åt dem som ställer förslaget.",https://betalab.kb.se/prot-1965--fk--16/prot_1965__fk__16-038.jp2/_view,prot-1965--fk
prot-1965--fk--17,i-14kjJKPJn7XZCNaFG4nsU,,,"nor 726, av herr Möller och fröken Mattson, i anledning av Kungl. Maj:ts proposition nr 88, med förslag till lag angående ändring i lagen den 28 maj 1937 (nr 249) om inskränkningar i rätten att utbekomma allmänna handlingar; ävensom",https://betalab.kb.se/prot-1965--fk--17/prot_1965__fk__17-066.jp2/_view,prot-1965--fk
prot-1965-höst-fk--34,i-17TvMCntCx2ovt6pmygPD,,,"nr 142, i anledning av väckt motion om örlogsfartyget Äälvsnabbens ersättande med ett mässoch utställningsfartyg;",https://betalab.kb.se/prot-1965-höst-fk--34/prot_1965_höst_fk__34-017.jp2/_view,prot-1965--fk
prot-1965--ak--21,i-112aq1PjEVPvo8T9XrqYeo,,,"Den, som vill, att kammaren bifaller tredje lagutskottets hemställan, såvitt avser 4 8 förslaget till jordförvärvslag, röstar",https://betalab.kb.se/prot-1965--ak--21/prot_1965__ak__21-140.jp2/_view,prot-1965--ak
prot-1965--ak--17,i-14iGyQgigCZsUr7pFPMtE,,,Nr 17 17,https://betalab.kb.se/prot-1965--ak--17/prot_1965__ak__17-016.jp2/_view,prot-1965--ak
prot-1965--ak--5,i-15HKMUzf4eWkoEkJN8ti9,,,"Herr talman! Innan en bilfabrikant släpper ut en ny modell äger långvariga och omsorgsfulla förberedelser rum. Men trots detta, trots allt det arbete och alla de kostnader, som läggs ned på forskning och testning, händer det, vilket vi väl alla känner till, att de första serierna av en ny modell har vissa barnsjukdomar. Det är då ett gemensamt intresse för både fabrikant och köpare att sådana barnsjukdomar snarast botas.",https://betalab.kb.se/prot-1965--ak--5/prot_1965__ak__5-018.jp2/_view,prot-1965--ak
prot-1966--fk--8,i-12z8U4mXrmjMKnETBysYY,,,"Vi är medvetna om att länsstyrelsernas lokalförhållanden inte överallt är tillfredsställande, och där åtgärder erfordras bör regeringen självfallet ha möjlighet att ingripa. Vi tror emellertid att det av oss tillstyrkta anslaget täcker de akuta behov, som kan komma att uppstå under nästa budgetår.",https://betalab.kb.se/prot-1966--fk--8/prot_1966__fk__8-052.jp2/_view,prot-1966--fk
prot-1966-höst-fk--34,i-133mF1bVhbke1mPk9z43U,,,"Herr talman! Jag skall börja med att bemöta herr Olssons inlägg. Han har ju nu ändrat sin formulering. När han tidigare talade om de kostnader som övervältrades från staten till exempelvis landstingen, sade han att kostnaderna för mentalsjukvården innebar en betydande övervältring. Men det är detta som vi ännu icke vet. Vi torde komma, som herr Olsson säger, att få en övervältring, men det är absolut felaktigt att säga att det hittills har skett en övervältring — som herr Olsson sade i sitt första anförande.",https://betalab.kb.se/prot-1966-höst-fk--34/prot_1966_höst_fk__34-029.jp2/_view,prot-1966--fk
prot-1966-höst-fk--37,i-14ViXYfxAYVs5LzyHLuyo,,,Herr SKÅRMAN (fp):,https://betalab.kb.se/prot-1966-höst-fk--37/prot_1966_höst_fk__37-018.jp2/_view,prot-1966--fk
prot-1966-höst-ak--39,i-11Vw8jRpWnMRtouYjNyUK,,,Onsdagen den 14 december 1966 fm.,https://betalab.kb.se/prot-1966-höst-ak--39/prot_1966_höst_ak__39-045.jp2/_view,prot-1966--ak
prot-1966--ak--3,i-11nEZXjLQrNz1HbxJzEd2,,,Vid remiss av statsverkspropositionen m. m.,https://betalab.kb.se/prot-1966--ak--3/prot_1966__ak__3-105.jp2/_view,prot-1966--ak
prot-1966--ak--10,i-135K1e4Kma4wR4QfYM1gA,,,"Nej; Vinner Nej, har kammaren bifallit reservationen 4) av herr Stefanson m. fl.",https://betalab.kb.se/prot-1966--ak--10/prot_1966__ak__10-089.jp2/_view,prot-1966--ak
prot-1967--fk--35,i-11D2W7Vy4cb4shj2jwJCT,,,"Om vi, med eller utan anslutning till EEC, måste beakta de priser som tillämpas där, blir det ingalunda de världsmarknadspriser man har bundit sig fast vid i vissa resonemang i propositionen och i utskottsutlåtandet.",https://betalab.kb.se/prot-1967--fk--35/prot_1967__fk__35-049.jp2/_view,prot-1967--fk
prot-1967-höst-fk--40,i-112C3seEKsRVJ79cq7Y375,,,"Låt mig emellertid ta upp några frågor som herr Wickman berörde i sin replik till mig och högerpartiet. Herr Wickman sade att det inte torde finnas någon regering som bedrivit det nordiska samarbetet med större skärpa än den svenska. Jag tror inte att ett sådant uttalande befrämjar saken. Tyvärr har vi kunnat konstatera att den svenska regeringens framträdande exempelvis när Nordiska rådet sammanträdde i Helsingfors inte var nämnvärt engagerat eller skärpt. När Nordiska rådets ekonomiska utskott hade sammanträde i augusti i år, då EEC-frågan skulle diskuteras, behagade inte ens handelsminister Lange från Sverige trots en inbjudan infinna sig för att ta upp en diskussion i dessa frågor. Det finns onekligen ett betydligt utrymme för en större aktivitet från svensk sida när det gäller det nordiska samarbetet och EEC. Herr Wickman säger att vårt intresse är att den engelska förhandlingen lyckas och att vi inte kan ta några initiativ som minskar Englands möjligheter. Ja, det är ett gemensamt intresse att Englands förhandlingar skall lyckas, men även i det avseendet skall vi se på utvecklingen med en betydande realism, och för ett mindre land som Sverige borde det ändå kännas litet beklagligt eller som ett memento när vi hörde att Englands chefsförhandlare, lord Chalfont, yttrade i Strasbourg för en tid sedan att »vi i England har fullt upp med våra egna problem och vi kan inte också ta upp några andra länders problem med De sex». Nu sägs det ju så många egendomligheter både i Lausanne, i Strasbourg och i Bryssel, och vi skall kanske inte ta uttalandet alltför exakt, men det avslöjar en viss likgiltighet gentemot de små länderna från det största landet i EFTA.",https://betalab.kb.se/prot-1967-höst-fk--40/prot_1967_höst_fk__40-067.jp2/_view,prot-1967--fk
prot-1967--fk--2,i-13h5UPzjPHSkS89zncBFs,,,måste skapa den här fonden för näringslivet. Och när man höjer bilskatterna talar man om att det är i stället för avgifterna till högertrafikens genomförande. Likadant är det på de andra punkterna. Någon otroligt stor djärvhet visar man alltså inte när man talar om dessa skattehöjningar.,https://betalab.kb.se/prot-1967--fk--2/prot_1967__fk__2-036.jp2/_view,prot-1967--fk
prot-1967-höst-ak--41,i-119jG613AQYcuMDT57PYX,,,Jag sade att varje fall där en enskild människa inte kan få den vård hon behöver är en uppmaning till oss alla att göra ytterligare insatser. Men vi kan lika litet på detta område som på andra områden lyfta oss själva i håret. Resurserna växer men också kraven. Och här gäller det som i alla andra sammanhang att åstadkomma en så långt möjligt vettig och rimlig avvägning. Det är en sådan vi söker göra bl. a. genom att — som jag har betonat här i dag — ge långtidssjukvården en alldeles särskild plats då det gäller planering och aktivitet.,https://betalab.kb.se/prot-1967-höst-ak--41/prot_1967_höst_ak__41-095.jp2/_view,prot-1967--ak
prot-1967--ak--12,i-164vHVSLH7JMiF25cBxJ5,,,"Herr talman! Punkten 17 upptar ett förslag om anvisande av ett reservationsanslag på 1 miljon kronor till anpassningsåtgärder för invandrare. Det är ett alldeles nytt anslag, och redan detta har givit utskottet anledning att ta förslaget under särskilt allvarlig prövning. En sådan har också skett.",https://betalab.kb.se/prot-1967--ak--12/prot_1967__ak__12-117.jp2/_view,prot-1967--ak
prot-1967--ak--11,i-16hWT1ukUZQQ3gm8E59XV,,,"fall som varit aktuella — åtminstone tänkte jag närmast på fall av detta slag när jag framställde min interpellation. Dispens bör sålunda kunna beredas de ungdomar som för instundande sommar engagerat sig hårt, under förutsättning naturligtvis att engagemanget i någorlunda rimlig utsträckning kan anses ge erforderlig praktik.",https://betalab.kb.se/prot-1967--ak--11/prot_1967__ak__11-027.jp2/_view,prot-1967--ak
prot-1968-höst-fk--41,i-11M56KRH7JjtFKA7fCPLx,,,"dels motionen II: 1237, av herr Sjöholm,",https://betalab.kb.se/prot-1968-höst-fk--41/prot_1968_höst_fk__41-090.jp2/_view,prot-1968--fk
prot-1968--fk--4,i-13cLcs7qRhdD8yjZBvfUo,,,"nr 641, av fru Nilsson och herr Åkesson, om bättre avskrivningsmöjligheter för växthus;",https://betalab.kb.se/prot-1968--fk--4/prot_1968__fk__4-027.jp2/_view,prot-1968--fk
prot-1968--fk--25,i-157UC9E2pxVqVq5Atfrbn,,,"Jag har inte något behov av att uttala vare sig tveksamhet eller förväntningar 1 samband med reformens genomförande. Tyvärr kommer jag ju inte själv att få vara med om den praktiska tillämpningen av reformen, men man kan ju alltid hoppas att man skall få leva så länge att man i varje fall kan få läsa någonting om den i de stora och vaksamma tidningarna — detta utan att",https://betalab.kb.se/prot-1968--fk--25/prot_1968__fk__25-071.jp2/_view,prot-1968--fk
prot-1968-höst-ak--41,i-11jCPNh6zF2m5tVodrhQB,,,"Revidering av läroplan för grundskolan, m. m.",https://betalab.kb.se/prot-1968-höst-ak--41/prot_1968_höst_ak__41-079.jp2/_view,prot-1968--ak
prot-1968--ak--23,i-11pTHFqSutWfA11g6vihA,,,Anslagen till rundradioverksamheten m. m. samt införande av färgtelevision m. m.,https://betalab.kb.se/prot-1968--ak--23/prot_1968__ak__23-089.jp2/_view,prot-1968--ak
prot-1968--ak--11,i-13krqC6DBkSPXwBXGjX79,,,"Chefen för kommunikationsdepartementet, herr statsrådet LUNDKVIST:",https://betalab.kb.se/prot-1968--ak--11/prot_1968__ak__11-170.jp2/_view,prot-1968--ak
prot-1969--fk--19,i-11aABmgrPd2M515z9CsPD,,,"Högern skrev den gången i sin motion, att »politiskt betingade knep av det slag regeringens förslag till en statlig investeringsbank innebär är inte ägnade att förbättra det svenska näringslivets arbetsvillkor. Det kan tvärtom befaras leda till ett sämre utnyttjande av vårt lands tillgångar och direkt försvåra inte minst de mindre och medelstora företagens arbetsmöjligheter med risk för ökad otrygghet för företagare och anställda.»",https://betalab.kb.se/prot-1969--fk--19/prot_1969__fk__19-108.jp2/_view,prot-1969--fk
prot-1969--fk--28,i-12zgdCXqYSuQVMPY4fsTP,,,"Den, det ej vill, röstar",https://betalab.kb.se/prot-1969--fk--28/prot_1969__fk__28-086.jp2/_view,prot-1969--fk
prot-1969-höst-fk--35,i-16hoopdeYVXodnxDbDo5A,,,"Med anledning av det uttalande som konstitutionsutskottets ärade ordförande gjorde om förhållandet till kyrkobokföringen vill jag påpeka att jag i min motion tagit upp den aspekten. Jag har nämligen skrivit: »Syftet skulle också kunna vinnas, åtminstone delvis, genom en ändring av förutsättning-",https://betalab.kb.se/prot-1969-höst-fk--35/prot_1969_höst_fk__35-016.jp2/_view,prot-1969--fk
prot-1969--ak--16,i-11Wx9LEhDquxGx6De9gzS,,,"Jag tackar för svaret, och jag ser med glädje att det, om det blir svårigheter, är Kungl. Maj:t som til syvende og sidst skall avgöra saken. Jag litar på att jordbruksdepartementet bevakar utvecklingen, så att inte de svårigheter fiskarena redan har blir ännu större.",https://betalab.kb.se/prot-1969--ak--16/prot_1969__ak__16-015.jp2/_view,prot-1969--ak
prot-1969-höst-ak--37,i-13Bi23YtQcMVnuDDmM5wM,,,Rättsvården och ett samlat handlingsprogram för bekämpande av brottsligheten,https://betalab.kb.se/prot-1969-höst-ak--37/prot_1969_höst_ak__37-034.jp2/_view,prot-1969--ak
prot-1969--ak--21,i-13HuuZeNX5jxKC29sNwyX,,,"Beträffande skyddssynpunkterna, som var en huvudpunkt för fru Skantz, vill jag säga att man inte utan vidare kan ta för givet vad som är det bästa och minst ansträngande för den nyblivna modern. Ofta har ju folk inte bara ett barn, utan det finns redan tidigare ett antal sådana inom familjen.",https://betalab.kb.se/prot-1969--ak--21/prot_1969__ak__21-042.jp2/_view,prot-1969--ak
prot-1970--fk--27,i-14EPWDxkkrW2uz8Fa7Vcm,,,"I fråga om intransporterna av mer förädlade produkter gäller att ett transportstöd i åtskilliga fall skulle påverka konkurrensförutsättningarna för det norrländska näringslivet i ogynnsam riktning, i första hand för den del av det norrländska näringslivet som har sin huvudsakliga avsättning på den norrländska hemmamarknaden. När det gäller halvfabrikat och över huvud taget s.k. mellanprodukter kan man också rent allmänt säga att den i propositionen föreslagna konstruktionen med stöd till interna men inte till ingående transporter gynnar underleverantörsförhållanden i vad avser mer bearbetade halvfabrikat och mellanprodukter. Bortsett från det gäller att intransporter av råvaror, halvfabrikat och olika slags mellanprodukter i betydlig utsträckning redan i dag omfattas av fraktavtal, som innebär mer eller mindre långtgående rabatter för de ifrågavarande sändningarna in i stödområdet, rabatter som givetvis kommer att finnas kvar även i framtiden.",https://betalab.kb.se/prot-1970--fk--27/prot_1970__fk__27-119.jp2/_view,prot-1970--fk
prot-1970--fk--4,i-14TKEvr2mm4g9KQdr3hVg,,,"nr 667, av herr Lindblad, om inrättande i Gruvberget av en kursgård för kriminalvårdsklientel;",https://betalab.kb.se/prot-1970--fk--4/prot_1970__fk__4-022.jp2/_view,prot-1970--fk
prot-1970--fk--14,i-15JbM2HRLaXFUNr2TjqeX,,,Om rätt att avlämna självdeklaration till valfri länsstyrelse eller lokal skatte-,https://betalab.kb.se/prot-1970--fk--14/prot_1970__fk__14-036.jp2/_view,prot-1970--fk
